dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2024-12-31,TSLA,417.41,419.4,427.0,415.75,431.66,0.01538461538461533,63140090,26571048971.8219,420.83,1.97,3210059659,3210060000.0,1165722348548.82,1339911000000.0
2024-12-28,TSLA,431.66,449.52,450.0,426.5,454.13,0.5000000000000002,81857000,35577238600.47,434.63,2.55,3210059659,3210060000.0,1205519063171.28,1385654000000.0
2024-12-27,TSLA,454.13,465.16,465.33,451.02,462.28,-0.6444444444444444,75968625,34681179971.9025,456.52,2.37,3210059659,3210060000.0,1268272114656.54,1457784000000.0
2024-12-25,TSLA,462.28,435.9,462.78,435.14,430.6,-5.181818181818182,59444668,26834928735.6827,451.43,1.85,3210059659,3210060000.0,1291033433653.95,1483946000000.0
2024-12-24,TSLA,430.6,431.0,434.51,415.41,421.06,-0.6915760869565217,70419313,30181140113.4334,428.59,2.19,3210059659,3210060000.0,1202559248849.09,1382251000000.0
2024-12-21,TSLA,421.06,425.5,447.08,417.64,436.17,-2.5242290748898677,129140070,55829655557.7027,432.32,4.02,3210059659,3210060000.0,1175916283981.24,1351628000000.0
2024-12-20,TSLA,436.17,451.88,456.36,420.02,440.13,-0.7398843930635838,117155000,51287061505.0,437.77,3.65,3210059659,3210060000.0,1218114402182.81,1400131000000.0
2024-12-19,TSLA,440.13,466.5,488.54,427.01,479.86,8.2,142964880,66112985052.0432,462.44,4.45,3210059659,3210060000.0,1229173588009.92,1412843000000.0
2024-12-18,TSLA,479.86,475.9,483.99,457.51,463.02,-1.4396135265700485,128803500,61012325826.585,473.69,4.01,3210059659,3210060000.0,1340130235534.64,1540379000000.0
2024-12-17,TSLA,463.02,441.09,463.19,436.15,436.23,0.6868131868131866,109794630,49728524182.953,452.92,3.42,3210059659,3210060000.0,1293100042134.89,1486322000000.0
2024-12-14,TSLA,436.23,420.0,436.3,415.71,418.1,-0.2931596091205212,86422625,37012198595.7725,428.27,2.69,3210059659,3210060000.0,1218282134862.13,1400324000000.0
2024-12-13,TSLA,418.1,424.84,429.3,415.0,424.77,-1.3617511520737327,87752250,37005548545.89,421.7,2.73,3210059659,3210060000.0,1167649850057.46,1342126000000.0
2024-12-12,TSLA,424.77,409.7,424.88,402.38,400.99,-4.777070063694268,101875820,42240958698.1088,414.63,3.17,3210059659,3210060000.0,1186277281832.52,1363537000000.0
