dt,symbol,close,open,high,low,pre_close,return,vol,amount,vwap,turnover_ratio,free_share,total_share,free_mv,total_mv
2024-10-29,TMUS,227.81,228.54,228.56,226.48,226.36,-1.831168831168831,2732576,621939790.0778,227.6,0.24,1160486648,1160487000.0,111035594577.97,264370400000.0
2024-10-26,TMUS,226.36,233.55,234.56,225.24,233.56,-5.8125,6478406,1480168128.1273,228.48,0.56,1160486648,1160487000.0,110328863083.38,262687690000.0
2024-10-25,TMUS,233.56,223.4,234.4,221.0,220.95,-2.853896103896104,6920418,1600096212.5726,231.21,0.6,1160486648,1160487000.0,113838169832.89,271043250000.0
2024-10-24,TMUS,220.95,217.53,221.82,216.73,219.01,-0.8441330998248686,5245719,1157422259.5947,220.64,0.45,1160486648,1160487000.0,107692000447.75,256409500000.0
2024-10-23,TMUS,219.01,218.95,221.12,218.71,222.77,-2.898876404494382,6066859,1333091009.3733,219.73,0.52,1166784960,1166784000.0,107325781117.63,255537500000.0
2024-10-22,TMUS,222.77,222.74,223.91,221.29,223.21,-0.8816568047337278,4614356,1027749097.9252,222.73,0.4,1166784960,1166784000.0,109168372826.96,259924630000.0
2024-10-19,TMUS,223.21,221.5,223.45,220.91,221.95,-3.8499999999999996,3334391,742387151.3905,222.65,0.29,1166784960,1166784000.0,109383994687.57,260438000000.0
2024-10-18,TMUS,221.95,220.67,222.73,219.9,219.76,0.7543859649122808,3177735,704999258.3865,221.86,0.27,1166784960,1166784000.0,108766527186.24,258967880000.0
2024-10-17,TMUS,219.76,216.26,220.69,216.09,217.03,0.26,2730275,598566652.1025,219.23,0.23,1166784960,1166784000.0,107693318380.03,256412600000.0
2024-10-16,TMUS,217.03,215.91,218.33,215.64,215.91,-0.5873015873015872,3382516,734694347.8312,217.2,0.29,1166784960,1166784000.0,106355482744.9,253227320000.0
2024-10-15,TMUS,215.91,214.0,216.25,213.73,213.04,1.5961538461538463,2655787,572796448.6161,215.68,0.23,1166784960,1166784000.0,105806632000.21,251920500000.0
2024-10-12,TMUS,213.04,212.66,213.84,212.17,211.45,-0.44444444444444453,1778597,378926551.442,213.05,0.15,1166784960,1166784000.0,104400184508.93,248571820000.0
